action_id,entity_id,action_type,effort_hours,expected_lift_pct,status
ACT0063,UTI019,document,13,21.3,Complete
ACT0064,UTI019,monitor,7,9.2,Complete
ACT0065,UTI005,automate,6,20.8,Complete
ACT0066,UTI004,validate,12,2.6,Complete
ACT0067,UTI003,escalate,35,8.2,Proposed
ACT0068,UTI007,automate,6,13.8,Proposed
ACT0069,UTI017,escalate,21,21.1,Proposed
ACT0070,UTI031,automate,11,14.6,Ready
ACT0071,UTI003,validate,22,6.2,Complete
ACT0072,UTI030,escalate,22,21.8,Proposed
ACT0073,UTI035,escalate,35,4.3,Ready
ACT0074,UTI010,document,12,7.0,In Review
ACT0075,UTI018,validate,41,14.5,Proposed
ACT0076,UTI033,document,3,2.0,In Review
ACT0077,UTI013,monitor,27,20.8,In Review
ACT0078,UTI024,escalate,30,19.5,Complete
ACT0079,UTI009,document,19,15.5,Complete
ACT0080,UTI025,automate,11,7.6,Complete
ACT0081,UTI012,document,18,23.3,In Review
ACT0082,UTI015,escalate,13,2.8,Complete
ACT0083,UTI010,validate,34,15.6,In Review
ACT0084,UTI023,automate,25,21.9,Ready
ACT0085,UTI001,escalate,4,19.8,In Review
ACT0086,UTI013,automate,14,7.5,Proposed
ACT0087,UTI003,automate,12,3.7,Ready
ACT0088,UTI006,prioritize,16,21.1,Ready
ACT0089,UTI032,validate,41,3.0,Ready
ACT0090,UTI034,escalate,35,18.4,Complete
ACT0091,UTI001,prioritize,17,8.3,In Review
ACT0092,UTI010,prioritize,12,7.3,In Review
ACT0093,UTI033,prioritize,43,4.0,Ready
ACT0094,UTI020,validate,40,4.5,Ready
ACT0095,UTI002,validate,5,20.9,Proposed
ACT0096,UTI026,prioritize,29,15.8,Ready
ACT0097,UTI029,document,17,8.4,Proposed
ACT0098,UTI020,escalate,37,16.3,Complete
ACT0099,UTI022,monitor,39,20.7,In Review
ACT0100,UTI019,validate,6,17.4,In Review
ACT0101,UTI002,validate,41,6.5,Complete
ACT0102,UTI015,monitor,35,10.8,Complete
ACT0103,UTI008,escalate,14,12.8,In Review
ACT0104,UTI019,prioritize,43,14.8,Ready
ACT0105,UTI010,automate,38,12.6,Proposed
ACT0106,UTI011,document,39,14.4,Proposed
ACT0107,UTI027,automate,4,17.1,Complete
ACT0108,UTI005,automate,38,2.7,Ready
ACT0109,UTI014,document,8,8.5,In Review
ACT0110,UTI030,monitor,6,10.4,Complete
ACT0111,UTI007,validate,9,18.3,Complete
ACT0112,UTI034,automate,9,12.3,Complete
ACT0113,UTI007,document,35,7.5,Ready
ACT0114,UTI011,automate,17,15.6,Ready
ACT0115,UTI032,prioritize,24,2.8,Ready
ACT0116,UTI023,automate,18,8.3,Proposed
ACT0117,UTI020,prioritize,39,7.1,Complete
ACT0118,UTI021,prioritize,36,8.8,Proposed
ACT0119,UTI001,prioritize,5,15.4,In Review
ACT0120,UTI001,prioritize,17,4.2,In Review
ACT0121,UTI010,automate,33,17.3,Complete
ACT0122,UTI033,prioritize,25,10.9,Proposed
ACT0123,UTI016,document,44,19.4,In Review
ACT0124,UTI024,automate,10,19.4,Ready
ACT0125,UTI023,prioritize,17,7.2,Ready
ACT0126,UTI026,monitor,14,11.6,Proposed
ACT0127,UTI022,validate,24,11.6,In Review
ACT0128,UTI011,document,8,13.3,Complete
ACT0129,UTI015,escalate,6,14.2,Proposed
ACT0130,UTI026,escalate,11,10.7,In Review
ACT0131,UTI008,prioritize,15,10.0,Proposed
ACT0132,UTI029,prioritize,39,2.4,Ready
ACT0133,UTI025,escalate,35,3.8,Complete
ACT0134,UTI025,escalate,18,10.1,In Review
ACT0135,UTI013,automate,43,3.0,Ready
ACT0136,UTI008,document,40,23.6,Proposed
ACT0137,UTI014,automate,31,22.2,Complete
ACT0138,UTI022,document,36,17.7,Ready
ACT0139,UTI017,validate,2,16.1,In Review
ACT0140,UTI004,document,38,6.3,In Review
ACT0141,UTI007,validate,38,20.6,Ready
ACT0142,UTI036,automate,5,18.1,Complete
ACT0143,UTI009,document,36,23.2,Complete
ACT0144,UTI035,escalate,13,19.3,Complete
ACT0145,UTI028,automate,42,13.7,In Review
ACT0146,UTI002,escalate,2,6.1,Ready
ACT0147,UTI025,automate,11,23.0,Proposed
ACT0148,UTI002,document,36,19.5,Ready
ACT0149,UTI035,validate,17,7.4,Ready
ACT0150,UTI017,prioritize,33,4.6,Complete
ACT0151,UTI036,escalate,18,17.2,In Review
ACT0152,UTI011,document,16,20.8,Complete
ACT0153,UTI016,monitor,15,16.2,Complete
ACT0154,UTI009,automate,8,18.1,Ready
ACT0155,UTI015,escalate,34,4.9,Complete
ACT0156,UTI006,monitor,28,18.8,Proposed
ACT0157,UTI015,automate,19,13.2,Ready
ACT0158,UTI032,escalate,39,10.9,Complete
ACT0159,UTI030,escalate,36,2.5,Proposed
ACT0160,UTI015,monitor,19,5.5,Complete
ACT0161,UTI035,validate,37,11.5,In Review
ACT0162,UTI019,monitor,40,2.8,Complete
ACT0163,UTI027,validate,29,16.4,Complete
ACT0164,UTI003,document,40,15.9,Complete
ACT0165,UTI003,document,28,20.5,Proposed
ACT0166,UTI017,escalate,27,8.8,Complete
ACT0167,UTI007,document,31,12.8,In Review
ACT0168,UTI023,prioritize,18,23.5,Proposed
ACT0169,UTI027,escalate,14,23.0,Complete
ACT0170,UTI022,document,35,14.4,Complete
ACT0171,UTI021,automate,38,19.5,Complete
ACT0172,UTI012,prioritize,6,10.8,In Review
ACT0173,UTI017,escalate,40,11.0,Complete
ACT0174,UTI026,validate,16,9.5,Ready
ACT0175,UTI010,escalate,17,19.1,Proposed
ACT0176,UTI029,document,21,22.2,Proposed
ACT0177,UTI005,escalate,25,18.2,Complete
ACT0178,UTI004,escalate,43,21.1,Complete
ACT0179,UTI032,prioritize,21,21.6,Ready
ACT0180,UTI017,document,9,7.1,Complete
ACT0181,UTI006,prioritize,20,22.6,Complete
ACT0182,UTI031,escalate,23,23.5,Ready
ACT0183,UTI009,validate,18,8.3,Proposed
ACT0184,UTI031,document,33,19.6,Ready
ACT0185,UTI004,escalate,3,20.0,Ready
ACT0186,UTI003,automate,41,6.9,Complete
ACT0187,UTI020,escalate,41,15.8,In Review
ACT0188,UTI004,validate,31,23.5,In Review
ACT0189,UTI015,automate,39,20.0,Complete
ACT0190,UTI031,escalate,23,7.2,Ready
ACT0191,UTI014,document,18,17.1,In Review
ACT0192,UTI014,document,6,9.1,Ready
ACT0193,UTI002,monitor,39,12.5,Proposed
ACT0194,UTI015,escalate,19,14.3,Proposed
ACT0195,UTI008,automate,2,11.6,Complete
ACT0196,UTI001,automate,35,13.4,Ready
ACT0197,UTI029,validate,7,20.5,In Review
ACT0198,UTI006,prioritize,11,12.9,Proposed
ACT0199,UTI001,validate,8,15.3,Proposed
ACT0200,UTI012,escalate,37,13.8,Complete
ACT0201,UTI035,prioritize,4,11.0,Ready
ACT0202,UTI021,monitor,8,17.7,Proposed
ACT0203,UTI029,monitor,28,21.8,Ready
ACT0204,UTI014,prioritize,14,21.4,Ready
ACT0205,UTI013,monitor,7,11.1,Ready
ACT0206,UTI019,prioritize,15,16.5,Complete
ACT0207,UTI010,prioritize,4,8.8,Proposed
ACT0208,UTI024,automate,29,5.6,Ready
ACT0209,UTI036,escalate,5,14.0,Complete
ACT0210,UTI012,automate,43,2.0,In Review
ACT0211,UTI035,validate,14,7.7,Complete
ACT0212,UTI002,escalate,38,7.0,Complete
ACT0213,UTI001,prioritize,4,11.3,Proposed
ACT0214,UTI006,escalate,38,16.1,Ready
ACT0215,UTI021,validate,39,12.9,Proposed
ACT0216,UTI012,prioritize,24,17.3,Ready
ACT0217,UTI011,validate,32,11.0,Complete
ACT0218,UTI013,prioritize,31,3.7,Ready
ACT0219,UTI009,prioritize,33,23.3,In Review
ACT0220,UTI028,validate,10,15.0,Complete
